2017-09-16,12,76
2017-09-17,12,70
2017-09-18,24,97
2017-09-19,24,111
2017-09-20,24,93
2017-09-21,24,113
2017-09-22,24,126
2017-09-23,12,81
2017-09-24,12,76
2017-09-25,24,115
2017-09-26,24,115
2017-09-27,24,106
2017-09-28,24,120
2017-09-29,24,90
2017-09-30,12,44
2017-10-01,8,42
2017-10-02,8,36
2017-10-03,8,23
2017-10-04,8,39
2017-10-05,8,33
2017-10-06,8,36
2017-10-07,8,35
2017-10-08,8,33
2017-10-09,24,91
2017-10-10,24,135
2017-10-11,24,93
2017-10-12,24,98
2017-10-13,24,99
2017-10-14,12,50
2017-10-15,12,41
2017-10-16,24,51
2017-10-17,24,77
2017-10-18,24,81
2017-10-19,24,51
2017-10-20,24,107
2017-10-21,12,57
2017-10-22,12,54
2017-10-23,24,95
2017-10-24,24,94
2017-10-25,24,75
2017-10-26,24,81
2017-10-27,24,114
2017-10-28,12,39
2017-10-29,12,47
2017-10-30,24,122
2017-10-31,24,130
2017-11-01,24,141
2017-11-02,24,130
2017-11-03,24,135
2017-11-04,12,74
2017-11-05,12,83
2017-11-06,24,134
2017-11-07,24,145
2017-11-08,24,125
2017-11-09,24,129
2017-11-10,24,109
2017-11-11,12,57
2017-11-12,12,50
2017-11-13,24,134
2017-11-14,24,131
2017-11-15,24,123
2017-11-16,24,134
2017-11-17,24,134
2017-11-18,12,41
2017-11-19,12,69
2017-11-20,24,126
2017-11-21,24,130
2017-11-22,24,135
2017-11-23,24,135
2017-11-24,24,127
2017-11-25,12,69
2017-11-26,12,68
2017-11-27,24,137
2017-11-28,24,146
2017-11-29,24,134
2017-11-30,24,128
2017-12-01,24,136
2017-12-02,12,54
2017-12-03,12,64
2017-12-04,24,117
2017-12-05,24,128
2017-12-06,24,111
2017-12-07,24,122
2017-12-08,24,106
2017-12-09,12,77
2017-12-10,12,65
2017-12-11,24,122
2017-12-12,24,134
2017-12-13,24,136
2017-12-14,24,132
2017-12-15,24,114
2017-12-16,12,61
2017-12-17,12,63
2017-12-18,24,121
2017-12-19,24,130
2017-12-20,24,127
2017-12-21,24,104
2017-12-22,24,114
2017-12-23,12,71
2017-12-24,12,72
2017-12-25,24,64
2017-12-26,24,119
2017-12-27,24,115
2017-12-28,24,99
2017-12-29,24,104
2017-12-30,8,42
2017-12-31,8,37
